,user_id,category,activity,rating
1596,106,dining,cafe,5
1597,106,dining,bar,4
1598,106,dining,room_service,3
1599,106,dining,buffet,3
1600,106,activities,city_tour,3
1601,106,activities,beach_activity,2
1602,106,activities,cooking_class,5
1603,106,activities,yoga,1
1604,106,activities,golf,5
1605,107,amenities,pool,4
1606,107,amenities,spa,2
1607,107,amenities,gym,1
1608,107,amenities,tennis_court,5
1609,107,amenities,business_center,2
1610,107,dining,main_restaurant,2
1611,107,dining,cafe,5
1612,107,dining,bar,2
1613,107,dining,room_service,3
1614,107,dining,buffet,5
1615,107,activities,city_tour,2
1616,107,activities,beach_activity,2
1617,107,activities,cooking_class,4
1618,107,activities,yoga,2
1619,107,activities,golf,5
1620,108,amenities,pool,5
1621,108,amenities,spa,3
1622,108,amenities,gym,4
1623,108,amenities,tennis_court,4
1624,108,amenities,business_center,3
1625,108,dining,main_restaurant,2
1626,108,dining,cafe,4
1627,108,dining,bar,1
1628,108,dining,room_service,3
1629,108,dining,buffet,4
1630,108,activities,city_tour,2
1631,108,activities,beach_activity,5
1632,108,activities,cooking_class,4
1633,108,activities,yoga,2
1634,108,activities,golf,3
1635,109,amenities,pool,3
1636,109,amenities,spa,1
1637,109,amenities,gym,4
1638,109,amenities,tennis_court,5
1639,109,amenities,business_center,3
1640,109,dining,main_restaurant,1
1641,109,dining,cafe,5
1642,109,dining,bar,5
1643,109,dining,room_service,5
1644,109,dining,buffet,4
1645,109,activities,city_tour,5
1646,109,activities,beach_activity,5
1647,109,activities,cooking_class,5
1648,109,activities,yoga,4
1649,109,activities,golf,4
1650,110,amenities,pool,4
1651,110,amenities,spa,1
1652,110,amenities,gym,5
1653,110,amenities,tennis_court,2
1654,110,amenities,business_center,4
1655,110,dining,main_restaurant,1
1656,110,dining,cafe,2
1657,110,dining,bar,1
1658,110,dining,room_service,2
1659,110,dining,buffet,2
1660,110,activities,city_tour,3
1661,110,activities,beach_activity,1
1662,110,activities,cooking_class,1
1663,110,activities,yoga,3
1664,110,activities,golf,1
1665,111,amenities,pool,4
1666,111,amenities,spa,1
1667,111,amenities,gym,5
1668,111,amenities,tennis_court,4
1669,111,amenities,business_center,4
1670,111,dining,main_restaurant,2
1671,111,dining,cafe,4
1672,111,dining,bar,2
1673,111,dining,room_service,2
1674,111,dining,buffet,2
1675,111,activities,city_tour,3
1676,111,activities,beach_activity,3
1677,111,activities,cooking_class,3
1678,111,activities,yoga,5
1679,111,activities,golf,5
1680,112,amenities,pool,1
1681,112,amenities,spa,5
1682,112,amenities,gym,1
1683,112,amenities,tennis_court,4
1684,112,amenities,business_center,5
1685,112,dining,main_restaurant,5
1686,112,dining,cafe,4
1687,112,dining,bar,4
1688,112,dining,room_service,2
1689,112,dining,buffet,3
1690,112,activities,city_tour,3
1691,112,activities,beach_activity,2
1692,112,activities,cooking_class,4
1693,112,activities,yoga,2
1694,112,activities,golf,2
1695,113,amenities,pool,2
1696,113,amenities,spa,3
1697,113,amenities,gym,5
1698,113,amenities,tennis_court,3
1699,113,amenities,business_center,2
1700,113,dining,main_restaurant,4
1701,113,dining,cafe,4
1702,113,dining,bar,4
1703,113,dining,room_service,1
1704,113,dining,buffet,4
1705,113,activities,city_tour,3
1706,113,activities,beach_activity,3
1707,113,activities,cooking_class,3
1708,113,activities,yoga,2
1709,113,activities,golf,5
1710,114,amenities,pool,5
1711,114,amenities,spa,4
1712,114,amenities,gym,5
1713,114,amenities,tennis_court,4
1714,114,amenities,business_center,3
1715,114,dining,main_restaurant,2
1716,114,dining,cafe,5
1717,114,dining,bar,4
1718,114,dining,room_service,1
1719,114,dining,buffet,1
1720,114,activities,city_tour,4
1721,114,activities,beach_activity,5
1722,114,activities,cooking_class,1
1723,114,activities,yoga,4
1724,114,activities,golf,4
1725,115,amenities,pool,1
1726,115,amenities,spa,2
1727,115,amenities,gym,4
1728,115,amenities,tennis_court,3
1729,115,amenities,business_center,2
1730,115,dining,main_restaurant,2
1731,115,dining,cafe,1
1732,115,dining,bar,5
1733,115,dining,room_service,1
1734,115,dining,buffet,1
1735,115,activities,city_tour,1
1736,115,activities,beach_activity,1
1737,115,activities,cooking_class,5
1738,115,activities,yoga,5
1739,115,activities,golf,4
1740,116,amenities,pool,3
1741,116,amenities,spa,1
1742,116,amenities,gym,4
1743,116,amenities,tennis_court,5
1744,116,amenities,business_center,1
1745,116,dining,main_restaurant,1
1746,116,dining,cafe,4
1747,116,dining,bar,5
1748,116,dining,room_service,2
1749,116,dining,buffet,2
1750,116,activities,city_tour,1
1751,116,activities,beach_activity,5
1752,116,activities,cooking_class,4
1753,116,activities,yoga,4
1754,116,activities,golf,1
1755,117,amenities,pool,5
1756,117,amenities,spa,3
1757,117,amenities,gym,3
1758,117,amenities,tennis_court,2
1759,117,amenities,business_center,4
1760,117,dining,main_restaurant,4
1761,117,dining,cafe,3
1762,117,dining,bar,2
1763,117,dining,room_service,1
1764,117,dining,buffet,2
1765,117,activities,city_tour,4
1766,117,activities,beach_activity,3
1767,117,activities,cooking_class,5
1768,117,activities,yoga,5
1769,117,activities,golf,3
1770,118,amenities,pool,4
1771,118,amenities,spa,1
1772,118,amenities,gym,4
1773,118,amenities,tennis_court,1
1774,118,amenities,business_center,2
1775,118,dining,main_restaurant,2
1776,118,dining,cafe,2
1777,118,dining,bar,2
1778,118,dining,room_service,5
1779,118,dining,buffet,5
1780,118,activities,city_tour,5
1781,118,activities,beach_activity,4
1782,118,activities,cooking_class,1
1783,118,activities,yoga,1
1784,118,activities,golf,1
1785,119,amenities,pool,4
1786,119,amenities,spa,3
1787,119,amenities,gym,1
1788,119,amenities,tennis_court,2
1789,119,amenities,business_center,3
1790,119,dining,main_restaurant,2
1791,119,dining,cafe,5
1792,119,dining,bar,5
1793,119,dining,room_service,3
1794,119,dining,buffet,1
1795,119,activities,city_tour,4
1796,119,activities,beach_activity,4
1797,119,activities,cooking_class,5
1798,119,activities,yoga,5
1799,119,activities,golf,2
1800,120,amenities,pool,5
1801,120,amenities,spa,2
1802,120,amenities,gym,4
1803,120,amenities,tennis_court,2
1804,120,amenities,business_center,3
1805,120,dining,main_restaurant,3
1806,120,dining,cafe,5
1807,120,dining,bar,2
1808,120,dining,room_service,2
1809,120,dining,buffet,5
1810,120,activities,city_tour,4
1811,120,activities,beach_activity,5
1812,120,activities,cooking_class,3
1813,120,activities,yoga,4
1814,120,activities,golf,4
1815,121,amenities,pool,4
1816,121,amenities,spa,2
1817,121,amenities,gym,2
1818,121,amenities,tennis_court,3
1819,121,amenities,business_center,5
1820,121,dining,main_restaurant,2
1821,121,dining,cafe,2
1822,121,dining,bar,3
1823,121,dining,room_service,1
1824,121,dining,buffet,4
1825,121,activities,city_tour,2
1826,121,activities,beach_activity,5
1827,121,activities,cooking_class,3
1828,121,activities,yoga,3
1829,121,activities,golf,5
1830,122,amenities,pool,1
1831,122,amenities,spa,3
1832,122,amenities,gym,3
1833,122,amenities,tennis_court,1
1834,122,amenities,business_center,1
1835,122,dining,main_restaurant,2
1836,122,dining,cafe,2
1837,122,dining,bar,1
1838,122,dining,room_service,5
1839,122,dining,buffet,4
1840,122,activities,city_tour,5
1841,122,activities,beach_activity,2
1842,122,activities,cooking_class,5
1843,122,activities,yoga,2
1844,122,activities,golf,3
1845,123,amenities,pool,1
1846,123,amenities,spa,3
1847,123,amenities,gym,1
1848,123,amenities,tennis_court,5
1849,123,amenities,business_center,1
1850,123,dining,main_restaurant,3
1851,123,dining,cafe,1
1852,123,dining,bar,3
1853,123,dining,room_service,1
1854,123,dining,buffet,5
1855,123,activities,city_tour,5
1856,123,activities,beach_activity,2
1857,123,activities,cooking_class,3
1858,123,activities,yoga,4
1859,123,activities,golf,1
1860,124,amenities,pool,2
1861,124,amenities,spa,2
1862,124,amenities,gym,5
1863,124,amenities,tennis_court,1
1864,124,amenities,business_center,5
1865,124,dining,main_restaurant,3
1866,124,dining,cafe,2
1867,124,dining,bar,2
1868,124,dining,room_service,5
1869,124,dining,buffet,4
1870,124,activities,city_tour,4
1871,124,activities,beach_activity,1
1872,124,activities,cooking_class,2
1873,124,activities,yoga,1
1874,124,activities,golf,4
1875,125,amenities,pool,5
1876,125,amenities,spa,1
1877,125,amenities,gym,1
1878,125,amenities,tennis_court,2
1879,125,amenities,business_center,4
1880,125,dining,main_restaurant,1
1881,125,dining,cafe,2
1882,125,dining,bar,3
1883,125,dining,room_service,1
1884,125,dining,buffet,1
1885,125,activities,city_tour,4
1886,125,activities,beach_activity,4
1887,125,activities,cooking_class,2
1888,125,activities,yoga,4
1889,125,activities,golf,5
1890,126,amenities,pool,3
1891,126,amenities,spa,5
1892,126,amenities,gym,2
1893,126,amenities,tennis_court,5
1894,126,amenities,business_center,4
1895,126,dining,main_restaurant,3
1896,126,dining,cafe,3
1897,126,dining,bar,1
1898,126,dining,room_service,2
1899,126,dining,buffet,4
1900,126,activities,city_tour,3
1901,126,activities,beach_activity,5
1902,126,activities,cooking_class,1
1903,126,activities,yoga,4
1904,126,activities,golf,4
1905,127,amenities,pool,3
1906,127,amenities,spa,5
1907,127,amenities,gym,4
1908,127,amenities,tennis_court,1
1909,127,amenities,business_center,4
1910,127,dining,main_restaurant,2
1911,127,dining,cafe,2
1912,127,dining,bar,3
1913,127,dining,room_service,4
1914,127,dining,buffet,3
1915,127,activities,city_tour,5
1916,127,activities,beach_activity,3
1917,127,activities,cooking_class,5
1918,127,activities,yoga,3
1919,127,activities,golf,2
1920,128,amenities,pool,1
1921,128,amenities,spa,2
1922,128,amenities,gym,1
1923,128,amenities,tennis_court,1
1924,128,amenities,business_center,2
1925,128,dining,main_restaurant,2
1926,128,dining,cafe,1
1927,128,dining,bar,2
1928,128,dining,room_service,5
1929,128,dining,buffet,4
1930,128,activities,city_tour,3
1931,128,activities,beach_activity,1
1932,128,activities,cooking_class,4
1933,128,activities,yoga,3
1934,128,activities,golf,4
1935,129,amenities,pool,4
1936,129,amenities,spa,3
1937,129,amenities,gym,5
1938,129,amenities,tennis_court,3
1939,129,amenities,business_center,3
1940,129,dining,main_restaurant,1
1941,129,dining,cafe,1
1942,129,dining,bar,3
1943,129,dining,room_service,4
1944,129,dining,buffet,1
1945,129,activities,city_tour,4
1946,129,activities,beach_activity,5
1947,129,activities,cooking_class,4
1948,129,activities,yoga,4
1949,129,activities,golf,5
1950,130,amenities,pool,3
1951,130,amenities,spa,4
1952,130,amenities,gym,2
1953,130,amenities,tennis_court,3
1954,130,amenities,business_center,2
1955,130,dining,main_restaurant,2
1956,130,dining,cafe,4
1957,130,dining,bar,3
1958,130,dining,room_service,2
1959,130,dining,buffet,3
1960,130,activities,city_tour,4
1961,130,activities,beach_activity,5
1962,130,activities,cooking_class,2
1963,130,activities,yoga,1
1964,130,activities,golf,1
1965,131,amenities,pool,2
1966,131,amenities,spa,3
1967,131,amenities,gym,4
1968,131,amenities,tennis_court,4
1969,131,amenities,business_center,3
1970,131,dining,main_restaurant,2
1971,131,dining,cafe,3
1972,131,dining,bar,1
1973,131,dining,room_service,5
1974,131,dining,buffet,1
1975,131,activities,city_tour,3
1976,131,activities,beach_activity,3
1977,131,activities,cooking_class,3
1978,131,activities,yoga,4
1979,131,activities,golf,5
1980,132,amenities,pool,2
1981,132,amenities,spa,1
1982,132,amenities,gym,1
1983,132,amenities,tennis_court,1
1984,132,amenities,business_center,2
1985,132,dining,main_restaurant,5
1986,132,dining,cafe,1
1987,132,dining,bar,1
1988,132,dining,room_service,5
1989,132,dining,buffet,4
1990,132,activities,city_tour,2
1991,132,activities,beach_activity,2
1992,132,activities,cooking_class,3
1993,132,activities,yoga,1
1994,132,activities,golf,1
1995,133,amenities,pool,3
1996,133,amenities,spa,4
1997,133,amenities,gym,5
1998,133,amenities,tennis_court,5
1999,133,amenities,business_center,3
2000,133,dining,main_restaurant,2
2001,133,dining,cafe,5
2002,133,dining,bar,3
2003,133,dining,room_service,5
2004,133,dining,buffet,1
2005,133,activities,city_tour,2
2006,133,activities,beach_activity,2
2007,133,activities,cooking_class,3
2008,133,activities,yoga,2
2009,133,activities,golf,4
2010,134,amenities,pool,2
2011,134,amenities,spa,2
2012,134,amenities,gym,4
2013,134,amenities,tennis_court,2
2014,134,amenities,business_center,1
2015,134,dining,main_restaurant,4
2016,134,dining,cafe,3
2017,134,dining,bar,1
2018,134,dining,room_service,4
2019,134,dining,buffet,1
2020,134,activities,city_tour,1
2021,134,activities,beach_activity,2
2022,134,activities,cooking_class,4
2023,134,activities,yoga,1
2024,134,activities,golf,5
2025,135,amenities,pool,3
2026,135,amenities,spa,5
2027,135,amenities,gym,4
2028,135,amenities,tennis_court,3
2029,135,amenities,business_center,2
2030,135,dining,main_restaurant,1
2031,135,dining,cafe,3
2032,135,dining,bar,4
2033,135,dining,room_service,4
2034,135,dining,buffet,3
2035,135,activities,city_tour,1
2036,135,activities,beach_activity,5
2037,135,activities,cooking_class,1
2038,135,activities,yoga,3
2039,135,activities,golf,3
2040,136,amenities,pool,2
2041,136,amenities,spa,1
2042,136,amenities,gym,4
2043,136,amenities,tennis_court,2
2044,136,amenities,business_center,4
2045,136,dining,main_restaurant,5
2046,136,dining,cafe,3
2047,136,dining,bar,1
2048,136,dining,room_service,4
2049,136,dining,buffet,3
2050,136,activities,city_tour,1
2051,136,activities,beach_activity,3
2052,136,activities,cooking_class,3
2053,136,activities,yoga,4
2054,136,activities,golf,2
2055,137,amenities,pool,1
2056,137,amenities,spa,2
2057,137,amenities,gym,1
2058,137,amenities,tennis_court,2
2059,137,amenities,business_center,5
2060,137,dining,main_restaurant,3
2061,137,dining,cafe,2
2062,137,dining,bar,2
2063,137,dining,room_service,4
2064,137,dining,buffet,1
2065,137,activities,city_tour,3
2066,137,activities,beach_activity,5
2067,137,activities,cooking_class,5
2068,137,activities,yoga,2
2069,137,activities,golf,5
2070,138,amenities,pool,1
2071,138,amenities,spa,1
2072,138,amenities,gym,1
2073,138,amenities,tennis_court,5
2074,138,amenities,business_center,3
2075,138,dining,main_restaurant,4
2076,138,dining,cafe,3
2077,138,dining,bar,1
2078,138,dining,room_service,2
2079,138,dining,buffet,1
2080,138,activities,city_tour,5
2081,138,activities,beach_activity,2
2082,138,activities,cooking_class,4
2083,138,activities,yoga,2
2084,138,activities,golf,4
2085,139,amenities,pool,4
2086,139,amenities,spa,1
2087,139,amenities,gym,3
2088,139,amenities,tennis_court,3
2089,139,amenities,business_center,4
2090,139,dining,main_restaurant,4
2091,139,dining,cafe,4
2092,139,dining,bar,3
2093,139,dining,room_service,5
2094,139,dining,buffet,1
2095,139,activities,city_tour,2
2096,139,activities,beach_activity,5
2097,139,activities,cooking_class,4
2098,139,activities,yoga,1
2099,139,activities,golf,5
2100,140,amenities,pool,4
2101,140,amenities,spa,1
2102,140,amenities,gym,4
2103,140,amenities,tennis_court,3
2104,140,amenities,business_center,1
2105,140,dining,main_restaurant,1
2106,140,dining,cafe,1
2107,140,dining,bar,1
2108,140,dining,room_service,2
2109,140,dining,buffet,3
2110,140,activities,city_tour,1
2111,140,activities,beach_activity,3
2112,140,activities,cooking_class,2
2113,140,activities,yoga,3
2114,140,activities,golf,2
2115,141,amenities,pool,5
2116,141,amenities,spa,5
2117,141,amenities,gym,2
2118,141,amenities,tennis_court,1
2119,141,amenities,business_center,2
2120,141,dining,main_restaurant,5
2121,141,dining,cafe,2
2122,141,dining,bar,1
2123,141,dining,room_service,2
2124,141,dining,buffet,4
2125,141,activities,city_tour,2
2126,141,activities,beach_activity,5
2127,141,activities,cooking_class,1
2128,141,activities,yoga,1
2129,141,activities,golf,4
2130,142,amenities,pool,2
2131,142,amenities,spa,4
2132,142,amenities,gym,1
2133,142,amenities,tennis_court,1
2134,142,amenities,business_center,3
2135,142,dining,main_restaurant,1
2136,142,dining,cafe,2
2137,142,dining,bar,3
2138,142,dining,room_service,4
2139,142,dining,buffet,5
2140,142,activities,city_tour,1
2141,142,activities,beach_activity,2
2142,142,activities,cooking_class,5
2143,142,activities,yoga,4
2144,142,activities,golf,5
2145,143,amenities,pool,5
2146,143,amenities,spa,2
2147,143,amenities,gym,3
2148,143,amenities,tennis_court,2
2149,143,amenities,business_center,2
2150,143,dining,main_restaurant,2
2151,143,dining,cafe,1
2152,143,dining,bar,3
2153,143,dining,room_service,2
2154,143,dining,buffet,2
2155,143,activities,city_tour,4
2156,143,activities,beach_activity,5
2157,143,activities,cooking_class,3
2158,143,activities,yoga,1
2159,143,activities,golf,4
2160,144,amenities,pool,4
2161,144,amenities,spa,2
2162,144,amenities,gym,1
2163,144,amenities,tennis_court,1
2164,144,amenities,business_center,2
2165,144,dining,main_restaurant,1
2166,144,dining,cafe,1
2167,144,dining,bar,4
2168,144,dining,room_service,4
2169,144,dining,buffet,4
2170,144,activities,city_tour,3
2171,144,activities,beach_activity,1
2172,144,activities,cooking_class,1
2173,144,activities,yoga,4
2174,144,activities,golf,2
2175,145,amenities,pool,2
2176,145,amenities,spa,4
2177,145,amenities,gym,4
2178,145,amenities,tennis_court,2
2179,145,amenities,business_center,4
2180,145,dining,main_restaurant,1
2181,145,dining,cafe,1
2182,145,dining,bar,3
2183,145,dining,room_service,3
2184,145,dining,buffet,4
2185,145,activities,city_tour,5
2186,145,activities,beach_activity,4
2187,145,activities,cooking_class,1
2188,145,activities,yoga,4
2189,145,activities,golf,3
2190,146,amenities,pool,2
2191,146,amenities,spa,3
2192,146,amenities,gym,2
2193,146,amenities,tennis_court,3
2194,146,amenities,business_center,3
2195,146,dining,main_restaurant,5
2196,146,dining,cafe,4
2197,146,dining,bar,3
2198,146,dining,room_service,3
2199,146,dining,buffet,5
2200,146,activities,city_tour,3
2201,146,activities,beach_activity,4
2202,146,activities,cooking_class,2
2203,146,activities,yoga,1
2204,146,activities,golf,3
2205,147,amenities,pool,2
2206,147,amenities,spa,5
2207,147,amenities,gym,1
2208,147,amenities,tennis_court,4
2209,147,amenities,business_center,1
2210,147,dining,main_restaurant,5
2211,147,dining,cafe,5
2212,147,dining,bar,1
2213,147,dining,room_service,3
2214,147,dining,buffet,2
2215,147,activities,city_tour,5
2216,147,activities,beach_activity,2
2217,147,activities,cooking_class,4
2218,147,activities,yoga,1
2219,147,activities,golf,2
2220,148,amenities,pool,3
2221,148,amenities,spa,1
2222,148,amenities,gym,2
2223,148,amenities,tennis_court,1
2224,148,amenities,business_center,1
2225,148,dining,main_restaurant,2
2226,148,dining,cafe,1
2227,148,dining,bar,3
2228,148,dining,room_service,2
2229,148,dining,buffet,2
2230,148,activities,city_tour,3
2231,148,activities,beach_activity,4
2232,148,activities,cooking_class,4
2233,148,activities,yoga,5
2234,148,activities,golf,4
2235,149,amenities,pool,5
2236,149,amenities,spa,5
2237,149,amenities,gym,5
2238,149,amenities,tennis_court,4
2239,149,amenities,business_center,2
2240,149,dining,main_restaurant,4
2241,149,dining,cafe,4
2242,149,dining,bar,1
2243,149,dining,room_service,4
2244,149,dining,buffet,2
2245,149,activities,city_tour,1
2246,149,activities,beach_activity,1
2247,149,activities,cooking_class,2
2248,149,activities,yoga,1
2249,149,activities,golf,3
2250,150,amenities,pool,5
2251,150,amenities,spa,2
2252,150,amenities,gym,5
2253,150,amenities,tennis_court,5
2254,150,amenities,business_center,4
2255,150,dining,main_restaurant,1
2256,150,dining,cafe,3
2257,150,dining,bar,4
2258,150,dining,room_service,5
2259,150,dining,buffet,2
2260,150,activities,city_tour,2
2261,150,activities,beach_activity,4
2262,150,activities,cooking_class,2
2263,150,activities,yoga,2
2264,150,activities,golf,1
2265,151,amenities,pool,3
2266,151,amenities,spa,5
2267,151,amenities,gym,2
2268,151,amenities,tennis_court,5
2269,151,amenities,business_center,3
2270,151,dining,main_restaurant,4
2271,151,dining,cafe,2
2272,151,dining,bar,2
2273,151,dining,room_service,2
2274,151,dining,buffet,5
2275,151,activities,city_tour,1
2276,151,activities,beach_activity,1
2277,151,activities,cooking_class,3
2278,151,activities,yoga,1
2279,151,activities,golf,5
2280,152,amenities,pool,1
2281,152,amenities,spa,3
2282,152,amenities,gym,5
2283,152,amenities,tennis_court,3
2284,152,amenities,business_center,4
2285,152,dining,main_restaurant,4
2286,152,dining,cafe,4
2287,152,dining,bar,1
2288,152,dining,room_service,5
2289,152,dining,buffet,1
2290,152,activities,city_tour,4
2291,152,activities,beach_activity,5
2292,152,activities,cooking_class,1
2293,152,activities,yoga,1
2294,152,activities,golf,2
2295,153,amenities,pool,3
2296,153,amenities,spa,1
2297,153,amenities,gym,4
2298,153,amenities,tennis_court,1
2299,153,amenities,business_center,3
2300,153,dining,main_restaurant,3
2301,153,dining,cafe,1
2302,153,dining,bar,1
2303,153,dining,room_service,2
2304,153,dining,buffet,1
2305,153,activities,city_tour,5
2306,153,activities,beach_activity,2
2307,153,activities,cooking_class,2
2308,153,activities,yoga,4
2309,153,activities,golf,4
2310,154,amenities,pool,5
2311,154,amenities,spa,1
2312,154,amenities,gym,1
2313,154,amenities,tennis_court,2
2314,154,amenities,business_center,5
2315,154,dining,main_restaurant,4
2316,154,dining,cafe,4
2317,154,dining,bar,5
2318,154,dining,room_service,4
2319,154,dining,buffet,2
2320,154,activities,city_tour,1
2321,154,activities,beach_activity,5
2322,154,activities,cooking_class,4
2323,154,activities,yoga,1
2324,154,activities,golf,3
2325,155,amenities,pool,1
2326,155,amenities,spa,5
2327,155,amenities,gym,4
2328,155,amenities,tennis_court,5
2329,155,amenities,business_center,4
2330,155,dining,main_restaurant,5
2331,155,dining,cafe,1
2332,155,dining,bar,2
2333,155,dining,room_service,4
2334,155,dining,buffet,1
2335,155,activities,city_tour,4
2336,155,activities,beach_activity,1
2337,155,activities,cooking_class,2
2338,155,activities,yoga,2
2339,155,activities,golf,3
2340,156,amenities,pool,1
2341,156,amenities,spa,4
2342,156,amenities,gym,3
2343,156,amenities,tennis_court,5
2344,156,amenities,business_center,5
2345,156,dining,main_restaurant,5
2346,156,dining,cafe,2
2347,156,dining,bar,1
2348,156,dining,room_service,1
2349,156,dining,buffet,2
2350,156,activities,city_tour,5
2351,156,activities,beach_activity,5
2352,156,activities,cooking_class,2
2353,156,activities,yoga,3
2354,156,activities,golf,4
2355,157,amenities,pool,1
2356,157,amenities,spa,2
2357,157,amenities,gym,5
2358,157,amenities,tennis_court,1
2359,157,amenities,business_center,3
2360,157,dining,main_restaurant,4
2361,157,dining,cafe,3
2362,157,dining,bar,5
2363,157,dining,room_service,3
2364,157,dining,buffet,1
2365,157,activities,city_tour,5
2366,157,activities,beach_activity,1
2367,157,activities,cooking_class,5
2368,157,activities,yoga,1
2369,157,activities,golf,3
2370,158,amenities,pool,5
2371,158,amenities,spa,1
2372,158,amenities,gym,3
2373,158,amenities,tennis_court,4
2374,158,amenities,business_center,3
2375,158,dining,main_restaurant,3
2376,158,dining,cafe,1
2377,158,dining,bar,4
2378,158,dining,room_service,2
2379,158,dining,buffet,2
2380,158,activities,city_tour,3
2381,158,activities,beach_activity,5
2382,158,activities,cooking_class,4
2383,158,activities,yoga,5
2384,158,activities,golf,4
2385,159,amenities,pool,1
2386,159,amenities,spa,3
2387,159,amenities,gym,4
2388,159,amenities,tennis_court,5
2389,159,amenities,business_center,4
2390,159,dining,main_restaurant,3
2391,159,dining,cafe,5
2392,159,dining,bar,1
2393,159,dining,room_service,4
2394,159,dining,buffet,4
2395,159,activities,city_tour,3
2396,159,activities,beach_activity,2
2397,159,activities,cooking_class,2
2398,159,activities,yoga,5
2399,159,activities,golf,3
2400,160,amenities,pool,3
2401,160,amenities,spa,4
2402,160,amenities,gym,2
2403,160,amenities,tennis_court,4
2404,160,amenities,business_center,4
2405,160,dining,main_restaurant,2
2406,160,dining,cafe,5
2407,160,dining,bar,1
2408,160,dining,room_service,2
2409,160,dining,buffet,3
2410,160,activities,city_tour,5
2411,160,activities,beach_activity,1
2412,160,activities,cooking_class,2
2413,160,activities,yoga,4
2414,160,activities,golf,1
2415,161,amenities,pool,2
2416,161,amenities,spa,3
2417,161,amenities,gym,3
2418,161,amenities,tennis_court,5
2419,161,amenities,business_center,2
2420,161,dining,main_restaurant,3
2421,161,dining,cafe,5
2422,161,dining,bar,4
2423,161,dining,room_service,1
2424,161,dining,buffet,5
2425,161,activities,city_tour,5
2426,161,activities,beach_activity,5
2427,161,activities,cooking_class,5
2428,161,activities,yoga,3
2429,161,activities,golf,1
2430,162,amenities,pool,5
2431,162,amenities,spa,4
2432,162,amenities,gym,1
2433,162,amenities,tennis_court,4
2434,162,amenities,business_center,2
2435,162,dining,main_restaurant,3
2436,162,dining,cafe,4
2437,162,dining,bar,2
2438,162,dining,room_service,2
2439,162,dining,buffet,5
2440,162,activities,city_tour,5
2441,162,activities,beach_activity,4
2442,162,activities,cooking_class,1
2443,162,activities,yoga,4
2444,162,activities,golf,2
2445,163,amenities,pool,4
2446,163,amenities,spa,2
2447,163,amenities,gym,1
2448,163,amenities,tennis_court,4
2449,163,amenities,business_center,2
2450,163,dining,main_restaurant,3
2451,163,dining,cafe,2
2452,163,dining,bar,1
2453,163,dining,room_service,4
2454,163,dining,buffet,3
2455,163,activities,city_tour,3
2456,163,activities,beach_activity,1
2457,163,activities,cooking_class,2
2458,163,activities,yoga,2
2459,163,activities,golf,4
2460,164,amenities,pool,3
2461,164,amenities,spa,4
2462,164,amenities,gym,1
2463,164,amenities,tennis_court,3
2464,164,amenities,business_center,5
2465,164,dining,main_restaurant,2
2466,164,dining,cafe,3
2467,164,dining,bar,3
2468,164,dining,room_service,1
2469,164,dining,buffet,1
2470,164,activities,city_tour,4
2471,164,activities,beach_activity,2
2472,164,activities,cooking_class,1
2473,164,activities,yoga,2
2474,164,activities,golf,5
2475,165,amenities,pool,1
2476,165,amenities,spa,4
2477,165,amenities,gym,1
2478,165,amenities,tennis_court,5
2479,165,amenities,business_center,3
2480,165,dining,main_restaurant,1
2481,165,dining,cafe,1
2482,165,dining,bar,1
2483,165,dining,room_service,3
2484,165,dining,buffet,4
2485,165,activities,city_tour,3
2486,165,activities,beach_activity,2
2487,165,activities,cooking_class,3
2488,165,activities,yoga,3
2489,165,activities,golf,1
2490,166,amenities,pool,1
2491,166,amenities,spa,4
2492,166,amenities,gym,2
2493,166,amenities,tennis_court,1
2494,166,amenities,business_center,5
2495,166,dining,main_restaurant,3
2496,166,dining,cafe,5
2497,166,dining,bar,4
2498,166,dining,room_service,5
2499,166,dining,buffet,1
2500,166,activities,city_tour,2
2501,166,activities,beach_activity,4
2502,166,activities,cooking_class,5
2503,166,activities,yoga,5
2504,166,activities,golf,2
2505,167,amenities,pool,2
2506,167,amenities,spa,4
2507,167,amenities,gym,4
2508,167,amenities,tennis_court,2
2509,167,amenities,business_center,2
2510,167,dining,main_restaurant,1
2511,167,dining,cafe,2
2512,167,dining,bar,2
2513,167,dining,room_service,4
2514,167,dining,buffet,3
2515,167,activities,city_tour,1
2516,167,activities,beach_activity,1
2517,167,activities,cooking_class,2
2518,167,activities,yoga,2
2519,167,activities,golf,4
2520,168,amenities,pool,5
2521,168,amenities,spa,4
2522,168,amenities,gym,2
2523,168,amenities,tennis_court,5
2524,168,amenities,business_center,4
2525,168,dining,main_restaurant,1
2526,168,dining,cafe,1
2527,168,dining,bar,1
2528,168,dining,room_service,4
2529,168,dining,buffet,2
2530,168,activities,city_tour,2
2531,168,activities,beach_activity,3
2532,168,activities,cooking_class,4
2533,168,activities,yoga,4
2534,168,activities,golf,2
2535,169,amenities,pool,4
2536,169,amenities,spa,1
2537,169,amenities,gym,2
2538,169,amenities,tennis_court,2
2539,169,amenities,business_center,4
2540,169,dining,main_restaurant,5
2541,169,dining,cafe,5
2542,169,dining,bar,4
2543,169,dining,room_service,5
2544,169,dining,buffet,5
2545,169,activities,city_tour,1
2546,169,activities,beach_activity,4
2547,169,activities,cooking_class,4
2548,169,activities,yoga,1
