User_ID,Category,Activity,Rating,Time_Spent
User_0868,amenities,pool,1,76
User_0868,dining,main_restaurant,2,107
User_0869,amenities,spa,1,39
User_0869,amenities,business_center,2,155
User_0869,activities,golf,2,43
User_0869,amenities,pool,1,49
User_0869,activities,golf,5,132
User_0869,dining,bar,1,33
User_0869,dining,room_service,1,140
User_0869,amenities,pool,5,91
User_0869,activities,beach_activity,2,42
User_0869,amenities,tennis_court,3,43
User_0870,activities,city_tour,3,168
User_0870,activities,golf,5,44
User_0870,amenities,gym,1,55
User_0870,dining,buffet,3,158
User_0870,amenities,spa,1,45
User_0870,dining,cafe,4,161
User_0870,activities,city_tour,3,89
User_0870,dining,main_restaurant,5,145
User_0871,amenities,gym,2,111
User_0871,activities,yoga,2,72
User_0871,dining,cafe,3,57
User_0871,activities,beach_activity,4,44
User_0871,dining,buffet,1,91
User_0871,activities,cooking_class,4,154
User_0871,activities,yoga,5,79
User_0871,amenities,business_center,3,129
User_0871,dining,room_service,1,53
User_0871,amenities,tennis_court,2,82
User_0872,amenities,gym,5,67
User_0872,activities,beach_activity,5,152
User_0872,activities,golf,4,160
User_0872,activities,city_tour,3,135
User_0872,amenities,spa,2,105
User_0872,amenities,spa,4,84
User_0872,activities,golf,3,133
User_0873,activities,golf,4,54
User_0873,amenities,business_center,5,142
User_0873,dining,cafe,5,72
User_0873,activities,yoga,5,81
User_0873,dining,main_restaurant,1,39
User_0873,dining,cafe,3,69
User_0873,activities,city_tour,5,153
User_0874,dining,buffet,2,36
User_0874,amenities,spa,2,162
User_0874,dining,buffet,2,146
User_0874,dining,room_service,5,165
User_0874,activities,city_tour,3,96
User_0874,dining,main_restaurant,1,61
User_0874,amenities,pool,2,103
User_0874,dining,main_restaurant,3,36
User_0874,activities,beach_activity,2,117
User_0874,dining,bar,5,113
User_0875,activities,cooking_class,2,76
User_0875,amenities,tennis_court,2,39
User_0875,amenities,pool,4,31
User_0875,dining,bar,4,60
User_0875,dining,main_restaurant,5,122
User_0875,amenities,gym,1,140
User_0876,dining,main_restaurant,3,30
User_0876,amenities,spa,2,36
User_0876,activities,beach_activity,3,176
User_0876,activities,beach_activity,3,148
User_0876,activities,beach_activity,1,42
User_0876,activities,beach_activity,1,107
User_0876,amenities,gym,1,174
User_0876,dining,bar,5,54
User_0876,amenities,pool,2,178
User_0876,dining,room_service,1,114
User_0876,amenities,business_center,5,119
User_0876,dining,main_restaurant,3,58
User_0876,dining,main_restaurant,3,137
User_0877,dining,room_service,1,139
User_0877,amenities,spa,1,72
User_0877,activities,cooking_class,4,49
User_0877,activities,yoga,3,80
User_0877,activities,beach_activity,2,68
User_0877,amenities,gym,5,57
User_0877,amenities,business_center,4,41
User_0878,activities,city_tour,5,140
User_0878,amenities,gym,4,169
User_0878,dining,main_restaurant,1,108
User_0878,activities,city_tour,4,76
User_0878,amenities,spa,1,40
User_0878,amenities,gym,4,58
User_0878,dining,cafe,2,75
User_0878,activities,cooking_class,2,85
User_0878,activities,cooking_class,1,64
User_0878,amenities,gym,5,115
User_0879,dining,room_service,4,136
User_0879,amenities,business_center,1,112
User_0879,activities,beach_activity,4,170
User_0879,activities,yoga,4,50
User_0879,activities,yoga,3,125
User_0879,amenities,gym,5,107
User_0879,amenities,spa,3,121
User_0879,activities,city_tour,1,154
User_0879,amenities,tennis_court,1,115
User_0879,dining,bar,4,35
User_0879,activities,beach_activity,1,43
User_0879,activities,beach_activity,1,136
User_0879,dining,main_restaurant,2,166
User_0879,dining,room_service,5,170
User_0879,activities,yoga,4,73
User_0880,activities,city_tour,3,147
User_0880,amenities,spa,3,30
User_0880,dining,bar,1,97
User_0880,dining,cafe,3,142
User_0880,activities,yoga,5,63
User_0880,dining,cafe,2,136
User_0880,dining,bar,4,66
User_0880,amenities,business_center,1,135
User_0881,dining,cafe,2,58
User_0881,dining,bar,4,134
User_0881,activities,golf,1,178
User_0881,activities,yoga,4,172
User_0881,amenities,gym,2,170
User_0881,dining,bar,3,95
User_0881,amenities,gym,3,174
User_0881,activities,beach_activity,4,36
User_0881,activities,yoga,5,80
User_0881,activities,beach_activity,1,48
User_0881,dining,cafe,1,48
User_0882,amenities,pool,4,119
User_0882,activities,cooking_class,1,177
User_0882,activities,yoga,3,140
User_0882,amenities,pool,2,96
User_0882,dining,buffet,2,52
User_0882,activities,city_tour,1,83
User_0882,amenities,gym,3,122
User_0882,activities,beach_activity,1,133
User_0882,activities,golf,4,156
User_0882,dining,main_restaurant,4,162
User_0882,activities,golf,2,64
User_0883,amenities,business_center,3,48
User_0883,dining,cafe,2,30
User_0883,amenities,tennis_court,5,147
User_0883,amenities,tennis_court,5,158
User_0883,activities,city_tour,1,39
User_0883,amenities,tennis_court,4,34
User_0883,dining,room_service,2,42
User_0883,activities,cooking_class,4,65
User_0883,amenities,pool,2,137
User_0884,dining,buffet,1,85
User_0884,activities,beach_activity,4,70
User_0884,activities,city_tour,4,114
User_0884,activities,beach_activity,4,93
User_0884,activities,yoga,4,168
User_0884,dining,buffet,4,176
User_0884,amenities,gym,1,168
User_0884,amenities,pool,3,36
User_0884,dining,bar,3,153
User_0884,amenities,business_center,5,157
User_0884,dining,buffet,5,92
User_0885,dining,cafe,3,49
User_0885,activities,yoga,4,107
User_0885,dining,main_restaurant,5,87
User_0885,amenities,business_center,5,71
User_0885,dining,cafe,3,102
User_0885,activities,city_tour,1,86
User_0886,activities,beach_activity,1,108
User_0886,amenities,business_center,2,101
User_0886,activities,cooking_class,4,119
User_0886,activities,golf,4,41
User_0886,dining,room_service,4,116
User_0886,amenities,spa,4,35
User_0886,activities,city_tour,1,120
User_0886,dining,room_service,1,177
User_0886,dining,buffet,2,174
User_0886,amenities,tennis_court,1,121
User_0886,activities,golf,5,145
User_0886,activities,city_tour,3,67
User_0887,dining,main_restaurant,3,37
User_0887,dining,main_restaurant,1,103
User_0887,activities,yoga,1,76
User_0887,activities,golf,5,179
User_0887,activities,yoga,3,94
User_0887,amenities,tennis_court,3,166
User_0887,activities,beach_activity,3,175
User_0887,activities,beach_activity,5,44
User_0887,dining,bar,3,38
User_0887,amenities,gym,2,84
User_0887,activities,cooking_class,1,97
User_0887,activities,cooking_class,1,100
User_0887,activities,cooking_class,2,108
User_0887,dining,bar,1,150
User_0887,activities,golf,2,149
User_0888,dining,buffet,2,132
User_0888,amenities,pool,5,41
User_0888,amenities,pool,3,118
User_0888,dining,bar,4,57
User_0888,activities,beach_activity,2,101
User_0888,activities,cooking_class,5,37
User_0888,amenities,pool,1,45
User_0888,activities,city_tour,2,129
User_0888,activities,yoga,4,103
User_0888,dining,cafe,5,109
User_0888,amenities,tennis_court,2,118
User_0889,dining,cafe,3,147
User_0889,dining,main_restaurant,4,34
User_0889,amenities,business_center,5,113
User_0889,activities,cooking_class,2,66
User_0889,dining,main_restaurant,1,145
User_0889,dining,room_service,3,154
User_0889,dining,cafe,2,133
User_0889,amenities,pool,1,154
User_0889,amenities,business_center,1,45
User_0889,activities,golf,4,162
User_0889,dining,room_service,2,179
User_0889,amenities,pool,2,76
User_0889,amenities,spa,3,160
User_0889,activities,city_tour,3,168
User_0890,dining,cafe,1,52
User_0890,activities,city_tour,5,66
User_0890,activities,city_tour,3,118
User_0890,amenities,gym,5,69
User_0890,activities,cooking_class,3,32
User_0890,dining,bar,5,117
User_0890,amenities,spa,5,76
User_0890,amenities,spa,1,144
User_0890,activities,beach_activity,3,143
User_0890,activities,yoga,5,74
User_0890,activities,city_tour,5,69
User_0891,amenities,gym,4,133
User_0891,activities,cooking_class,1,126
User_0891,amenities,pool,3,139
User_0891,amenities,tennis_court,2,57
User_0891,activities,cooking_class,3,141
User_0891,amenities,spa,3,57
User_0891,amenities,gym,4,171
User_0891,dining,buffet,4,163
User_0891,dining,cafe,1,57
User_0891,dining,room_service,1,160
User_0891,amenities,business_center,1,104
User_0891,activities,yoga,2,100
User_0892,activities,golf,3,53
User_0892,activities,yoga,5,110
User_0892,amenities,gym,2,34
User_0892,amenities,spa,4,133
User_0892,activities,city_tour,5,148
User_0892,amenities,pool,3,85
User_0892,activities,golf,4,148
User_0892,activities,cooking_class,3,158
User_0892,activities,beach_activity,3,177
User_0892,activities,beach_activity,1,108
User_0892,activities,beach_activity,4,124
User_0892,dining,cafe,5,168
User_0892,amenities,spa,4,168
User_0892,dining,cafe,1,122
User_0892,activities,cooking_class,3,145
User_0893,dining,room_service,1,102
User_0893,amenities,business_center,4,132
User_0893,dining,bar,1,147
User_0893,dining,bar,1,162
User_0893,amenities,business_center,5,79
User_0893,amenities,business_center,5,59
User_0894,activities,yoga,5,115
User_0894,dining,bar,1,32
User_0894,activities,cooking_class,1,98
User_0894,activities,beach_activity,3,80
User_0894,activities,beach_activity,5,92
User_0894,amenities,tennis_court,3,151
User_0895,dining,main_restaurant,4,46
User_0895,dining,buffet,3,116
User_0895,amenities,spa,2,131
User_0895,amenities,spa,3,116
User_0895,dining,room_service,2,178
User_0895,dining,buffet,2,88
User_0896,amenities,pool,1,152
User_0896,amenities,spa,2,118
User_0896,dining,cafe,5,72
User_0896,activities,cooking_class,2,52
User_0896,amenities,gym,3,145
User_0896,dining,room_service,1,93
User_0896,amenities,tennis_court,4,88
User_0897,activities,cooking_class,2,134
User_0897,dining,cafe,3,141
User_0897,amenities,business_center,2,60
User_0897,activities,cooking_class,4,104
User_0897,activities,city_tour,5,65
User_0897,activities,beach_activity,5,147
User_0897,dining,buffet,5,91
User_0897,amenities,spa,4,37
User_0897,activities,yoga,1,129
User_0897,dining,buffet,1,33
User_0897,amenities,pool,2,148
User_0897,dining,buffet,2,110
User_0897,activities,yoga,4,103
User_0898,dining,room_service,5,120
User_0898,amenities,tennis_court,5,168
User_0898,amenities,gym,3,153
User_0898,amenities,business_center,1,70
User_0898,dining,room_service,4,156
User_0898,dining,room_service,3,54
User_0898,activities,cooking_class,2,60
User_0899,dining,room_service,1,56
User_0899,dining,bar,2,82
User_0899,dining,buffet,5,77
User_0899,activities,yoga,2,169
User_0899,amenities,gym,5,119
User_0899,activities,golf,4,176
User_0899,activities,beach_activity,3,89
User_0899,amenities,tennis_court,3,36
User_0899,amenities,spa,3,103
User_0899,amenities,gym,4,42
User_0900,dining,room_service,1,77
User_0900,amenities,business_center,5,164
User_0900,activities,yoga,1,84
User_0900,dining,bar,2,55
User_0900,activities,golf,1,170
User_0900,amenities,spa,4,35
User_0900,activities,city_tour,4,91
User_0900,amenities,business_center,1,36
User_0900,activities,yoga,5,60
User_0900,activities,city_tour,4,59
User_0900,activities,beach_activity,4,66
User_0901,amenities,spa,4,107
User_0901,dining,room_service,1,80
User_0901,activities,yoga,2,161
User_0901,activities,beach_activity,4,139
User_0901,activities,cooking_class,5,138
User_0901,dining,buffet,5,38
User_0901,activities,golf,1,103
User_0902,amenities,tennis_court,3,130
User_0902,activities,golf,1,89
User_0902,amenities,business_center,3,140
User_0902,dining,room_service,3,167
User_0902,activities,beach_activity,5,50
User_0902,amenities,tennis_court,2,57
User_0902,amenities,spa,2,98
User_0902,dining,room_service,2,40
User_0902,activities,yoga,2,118
User_0902,activities,beach_activity,2,160
User_0902,activities,yoga,2,136
User_0902,amenities,pool,2,98
User_0902,dining,cafe,2,133
User_0903,dining,room_service,5,109
User_0903,activities,golf,3,93
User_0903,activities,yoga,2,158
User_0903,activities,cooking_class,3,57
User_0903,amenities,business_center,4,92
User_0903,dining,room_service,3,65
User_0903,activities,golf,1,94
User_0903,dining,main_restaurant,2,83
User_0903,dining,buffet,3,103
User_0903,dining,bar,5,178
User_0903,dining,buffet,5,150
User_0903,dining,room_service,4,147
User_0903,amenities,tennis_court,3,72
User_0903,activities,golf,1,111
User_0903,activities,beach_activity,5,111
User_0904,activities,golf,1,70
User_0904,amenities,tennis_court,4,103
User_0904,amenities,gym,3,159
User_0904,activities,yoga,5,138
User_0904,dining,main_restaurant,4,174
User_0904,activities,city_tour,5,84
User_0905,amenities,gym,2,151
User_0905,activities,cooking_class,4,103
User_0905,dining,bar,5,46
User_0905,dining,cafe,1,42
User_0905,activities,city_tour,5,63
User_0905,dining,main_restaurant,2,123
User_0905,amenities,spa,2,158
User_0905,activities,yoga,2,120
User_0905,amenities,tennis_court,1,58
User_0905,activities,yoga,1,111
User_0905,dining,bar,1,170
User_0905,dining,cafe,2,91
User_0905,amenities,tennis_court,3,93
User_0906,activities,yoga,5,119
User_0906,amenities,pool,1,50
User_0906,activities,city_tour,5,33
User_0906,activities,cooking_class,5,140
User_0906,activities,city_tour,5,129
User_0906,dining,buffet,1,30
User_0906,dining,bar,2,142
User_0906,activities,cooking_class,5,84
User_0906,amenities,business_center,2,74
User_0906,activities,golf,2,161
User_0907,activities,cooking_class,3,66
User_0907,dining,bar,3,90
User_0907,dining,bar,2,100
User_0907,dining,cafe,4,162
User_0907,amenities,tennis_court,4,37
User_0907,amenities,business_center,4,163
User_0907,dining,bar,5,176
User_0907,dining,buffet,4,168
User_0907,amenities,tennis_court,3,140
User_0907,amenities,business_center,4,120
User_0907,amenities,gym,3,146
User_0907,activities,city_tour,2,65
User_0907,activities,yoga,2,72
User_0907,dining,cafe,3,138
User_0908,activities,beach_activity,5,80
User_0908,amenities,pool,4,63
User_0908,amenities,tennis_court,2,142
User_0908,amenities,gym,1,149
User_0908,amenities,business_center,1,125
User_0908,dining,cafe,1,96
User_0908,amenities,business_center,4,109
User_0909,dining,room_service,1,69
User_0909,dining,main_restaurant,5,125
User_0909,dining,room_service,1,99
User_0909,activities,beach_activity,4,42
User_0909,activities,yoga,1,112
User_0909,dining,buffet,5,155
User_0909,amenities,spa,4,157
User_0909,amenities,tennis_court,2,159
User_0909,activities,city_tour,2,46
User_0909,activities,golf,5,95
User_0909,amenities,pool,4,108
User_0909,amenities,gym,4,89
User_0909,amenities,gym,5,153
User_0909,amenities,tennis_court,1,160
User_0909,amenities,spa,4,89
User_0910,activities,city_tour,3,107
User_0910,amenities,tennis_court,2,146
User_0910,amenities,pool,1,55
User_0910,amenities,business_center,1,100
User_0910,amenities,gym,4,163
User_0910,dining,bar,2,136
User_0911,dining,bar,4,40
User_0911,amenities,business_center,1,105
User_0911,dining,bar,3,132
User_0911,dining,room_service,3,43
User_0911,amenities,spa,3,170
User_0911,dining,main_restaurant,4,174
User_0911,amenities,pool,1,88
User_0911,activities,cooking_class,3,134
User_0911,dining,room_service,5,49
User_0911,activities,cooking_class,3,127
User_0911,activities,beach_activity,5,148
User_0911,activities,city_tour,2,80
User_0911,amenities,spa,5,60
User_0911,dining,bar,1,140
User_0912,amenities,business_center,1,134
User_0912,amenities,business_center,3,100
User_0912,activities,golf,5,179
User_0912,activities,beach_activity,1,51
User_0912,amenities,business_center,5,38
User_0912,amenities,business_center,1,175
User_0912,amenities,business_center,2,40
User_0912,activities,city_tour,4,41
User_0913,activities,cooking_class,4,56
User_0913,activities,city_tour,3,75
User_0913,activities,yoga,5,45
User_0913,activities,beach_activity,4,155
User_0913,activities,yoga,5,136
User_0913,activities,yoga,1,147
User_0913,dining,buffet,4,180
User_0913,amenities,tennis_court,4,43
User_0913,activities,beach_activity,2,42
User_0913,activities,beach_activity,3,79
User_0913,activities,yoga,2,160
User_0913,amenities,pool,5,98
User_0913,dining,buffet,5,43
User_0913,activities,city_tour,5,180
User_0914,activities,cooking_class,4,100
User_0914,activities,golf,3,56
User_0914,dining,room_service,1,130
User_0914,dining,bar,3,66
User_0914,dining,main_restaurant,5,173
User_0914,dining,room_service,3,152
User_0914,activities,beach_activity,4,156
User_0914,activities,beach_activity,4,52
User_0914,dining,main_restaurant,3,49
User_0914,activities,golf,2,123
User_0914,dining,main_restaurant,1,69
User_0914,activities,yoga,1,103
User_0914,activities,cooking_class,3,172
User_0914,activities,golf,5,46
User_0914,activities,cooking_class,5,175
User_0915,activities,city_tour,3,118
User_0915,amenities,spa,3,56
User_0915,dining,buffet,2,173
User_0915,dining,buffet,2,30
User_0915,activities,yoga,2,47
User_0915,activities,beach_activity,4,105
User_0915,dining,buffet,5,169
User_0915,dining,buffet,4,170
User_0915,activities,golf,5,143
User_0915,amenities,tennis_court,3,154
User_0916,dining,bar,2,129
User_0916,activities,yoga,5,107
User_0916,dining,main_restaurant,4,36
User_0916,activities,beach_activity,3,155
User_0916,activities,beach_activity,3,121
User_0916,dining,room_service,5,82
User_0916,amenities,pool,1,160
User_0917,dining,buffet,1,179
User_0917,activities,city_tour,3,94
User_0917,dining,bar,2,86
User_0917,activities,beach_activity,1,107
User_0917,amenities,spa,3,119
User_0917,activities,city_tour,1,54
User_0917,amenities,spa,1,143
User_0917,activities,city_tour,4,109
User_0917,activities,golf,2,144
User_0917,activities,golf,4,71
User_0917,dining,bar,5,84
User_0917,activities,cooking_class,1,167
User_0917,dining,bar,1,139
User_0917,activities,beach_activity,2,65
User_0917,dining,main_restaurant,2,124
User_0918,amenities,business_center,3,100
User_0918,dining,main_restaurant,2,143
User_0918,activities,golf,1,113
User_0918,activities,beach_activity,3,30
User_0918,amenities,pool,5,49
User_0918,activities,beach_activity,3,130
User_0918,dining,room_service,1,117
User_0918,activities,yoga,1,62
User_0918,dining,main_restaurant,4,116
User_0918,amenities,business_center,2,100
User_0919,amenities,business_center,3,95
User_0919,dining,bar,3,114
User_0919,amenities,pool,4,33
User_0919,amenities,tennis_court,3,128
User_0919,amenities,gym,5,44
User_0919,amenities,business_center,4,166
User_0919,dining,main_restaurant,3,131
User_0919,dining,bar,3,93
User_0919,activities,yoga,2,57
User_0919,amenities,spa,4,115
User_0919,dining,room_service,5,79
User_0919,amenities,tennis_court,3,54
User_0919,amenities,gym,1,96
User_0919,activities,city_tour,2,97
User_0920,dining,main_restaurant,1,127
User_0920,activities,golf,3,68
User_0920,amenities,business_center,5,151
User_0920,activities,cooking_class,2,39
User_0920,dining,buffet,1,102
User_0920,activities,beach_activity,3,64
User_0920,activities,cooking_class,2,81
User_0920,activities,city_tour,4,68
User_0920,amenities,business_center,1,86
User_0920,amenities,tennis_court,2,91
User_0920,activities,golf,5,30
User_0920,amenities,business_center,2,166
User_0920,amenities,tennis_court,3,116
User_0921,amenities,pool,5,46
User_0921,activities,yoga,4,161
User_0921,amenities,spa,3,153
User_0921,dining,bar,3,113
User_0921,dining,bar,3,52
User_0921,activities,city_tour,1,121
User_0921,activities,beach_activity,1,43
User_0921,dining,room_service,4,49
User_0922,amenities,gym,5,175
User_0922,amenities,spa,4,96
User_0922,amenities,gym,2,131
User_0922,amenities,spa,2,112
User_0922,amenities,gym,4,149
User_0922,activities,city_tour,4,86
User_0922,dining,cafe,5,93
User_0922,activities,yoga,1,162
User_0922,activities,yoga,1,55
User_0922,amenities,tennis_court,2,67
User_0922,dining,room_service,4,167
User_0922,amenities,pool,1,126
User_0922,dining,buffet,3,135
User_0922,amenities,tennis_court,2,146
User_0923,activities,beach_activity,3,109
User_0923,dining,room_service,3,77
User_0923,activities,yoga,1,56
User_0923,activities,yoga,4,150
User_0923,amenities,gym,4,76
User_0924,dining,buffet,5,120
User_0924,amenities,pool,1,170
User_0924,amenities,gym,2,45
User_0924,amenities,spa,3,117
User_0924,dining,bar,1,108
User_0924,amenities,tennis_court,3,119
User_0924,amenities,pool,5,159
User_0924,dining,buffet,1,132
User_0924,amenities,business_center,2,81
User_0924,activities,yoga,4,113
User_0925,dining,buffet,5,108
User_0925,amenities,spa,3,73
User_0925,amenities,gym,2,157
User_0925,amenities,gym,5,95
User_0925,dining,bar,2,91
User_0925,dining,main_restaurant,1,144
User_0925,dining,main_restaurant,2,107
User_0925,amenities,business_center,4,143
User_0925,dining,cafe,1,147
User_0925,dining,buffet,5,81
User_0925,activities,golf,3,45
User_0925,dining,cafe,1,55
User_0925,amenities,pool,3,149
User_0926,activities,yoga,4,55
User_0926,dining,room_service,3,34
User_0926,amenities,business_center,2,150
User_0926,amenities,tennis_court,5,176
User_0926,dining,main_restaurant,3,141
User_0926,amenities,gym,3,174
User_0926,activities,golf,1,32
User_0926,amenities,spa,1,134
User_0926,dining,buffet,4,179
User_0926,amenities,tennis_court,1,75
User_0926,dining,buffet,1,104
User_0926,activities,yoga,5,151
User_0926,activities,golf,4,148
User_0926,dining,room_service,2,137
User_0927,dining,bar,3,178
User_0927,activities,golf,4,63
User_0927,dining,main_restaurant,4,116
User_0927,dining,cafe,5,139
User_0927,dining,buffet,3,94
User_0927,activities,cooking_class,5,117
User_0927,activities,yoga,5,172
User_0927,dining,room_service,3,114
User_0927,amenities,pool,5,50
User_0927,amenities,gym,1,33
User_0927,amenities,tennis_court,5,63
User_0927,dining,bar,5,155
User_0928,amenities,gym,1,59
User_0928,dining,cafe,1,92
User_0928,activities,yoga,4,178
User_0928,dining,cafe,3,143
User_0928,amenities,business_center,2,103
User_0929,activities,golf,5,98
User_0929,dining,buffet,4,171
User_0929,amenities,gym,2,50
User_0929,dining,bar,2,112
User_0929,amenities,pool,1,37
User_0929,activities,golf,1,124
User_0929,amenities,tennis_court,3,176
User_0929,amenities,spa,5,127
User_0929,amenities,tennis_court,4,119
User_0930,activities,yoga,5,173
User_0930,amenities,pool,2,64
User_0930,activities,golf,5,143
User_0930,activities,cooking_class,5,58
User_0930,dining,main_restaurant,5,61
User_0930,amenities,spa,4,131
User_0931,amenities,business_center,1,122
User_0931,activities,cooking_class,2,77
User_0931,amenities,business_center,2,103
User_0931,dining,cafe,1,73
User_0931,activities,cooking_class,2,39
User_0931,dining,buffet,3,154
User_0932,activities,yoga,4,90
User_0932,dining,room_service,5,132
User_0932,activities,cooking_class,2,178
User_0932,amenities,spa,2,148
User_0932,amenities,gym,3,81
User_0932,dining,main_restaurant,1,93
User_0932,dining,main_restaurant,3,83
User_0932,amenities,pool,4,139
User_0932,amenities,gym,2,170
User_0932,amenities,tennis_court,4,108
User_0932,dining,bar,3,44
User_0932,amenities,gym,2,93
User_0933,dining,bar,4,112
User_0933,amenities,tennis_court,5,160
User_0933,dining,buffet,5,177
User_0933,dining,room_service,3,42
User_0933,activities,beach_activity,2,108
User_0933,activities,golf,3,142
User_0933,dining,bar,5,100
User_0933,amenities,pool,3,132
User_0933,activities,golf,5,52
User_0933,dining,main_restaurant,3,95
User_0933,amenities,business_center,2,60
User_0933,activities,cooking_class,2,60
User_0933,amenities,business_center,4,140
User_0933,activities,cooking_class,1,103
User_0934,dining,bar,1,125
User_0934,amenities,business_center,3,45
User_0934,dining,bar,2,83
User_0934,amenities,pool,3,43
User_0934,dining,room_service,2,160
User_0934,activities,golf,4,60
User_0934,amenities,tennis_court,5,137
User_0934,amenities,gym,3,166
User_0935,amenities,gym,2,119
User_0935,amenities,gym,4,138
User_0935,dining,main_restaurant,4,76
User_0935,dining,main_restaurant,1,41
User_0935,dining,room_service,4,136
User_0935,dining,cafe,5,159
User_0935,dining,bar,2,176
User_0935,amenities,gym,3,130
User_0935,amenities,tennis_court,2,152
User_0935,amenities,tennis_court,3,156
User_0936,amenities,gym,5,88
User_0936,dining,bar,3,89
User_0936,dining,buffet,1,146
User_0936,dining,bar,3,132
User_0936,dining,main_restaurant,1,108
User_0936,activities,beach_activity,1,129
User_0936,dining,cafe,4,34
User_0936,activities,beach_activity,5,56
User_0936,dining,room_service,5,61
User_0936,dining,main_restaurant,2,170
User_0936,dining,cafe,3,158
User_0936,activities,cooking_class,1,146
User_0936,amenities,pool,4,123
User_0936,amenities,business_center,3,52
User_0936,amenities,pool,4,55
User_0937,dining,bar,5,113
User_0937,amenities,tennis_court,2,34
User_0937,activities,city_tour,2,98
User_0937,dining,main_restaurant,4,103
User_0937,activities,yoga,5,107
User_0938,amenities,business_center,3,118
User_0938,activities,city_tour,4,46
User_0938,dining,bar,3,80
User_0938,activities,golf,3,121
User_0938,activities,beach_activity,3,105
User_0938,activities,beach_activity,2,153
User_0938,amenities,spa,3,170
User_0938,amenities,spa,2,107
User_0938,activities,beach_activity,3,68
User_0938,dining,buffet,1,111
User_0938,dining,room_service,5,176
User_0938,amenities,tennis_court,3,129
User_0938,amenities,pool,1,54
User_0938,dining,bar,2,70
User_0939,activities,yoga,1,46
User_0939,activities,cooking_class,2,147
User_0939,amenities,business_center,2,35
User_0939,amenities,spa,2,125
User_0939,activities,golf,3,141
User_0939,dining,room_service,3,54
User_0939,dining,room_service,1,158
User_0939,amenities,spa,3,45
User_0939,activities,city_tour,1,126
User_0939,activities,city_tour,1,179
User_0939,amenities,business_center,5,104
User_0939,activities,beach_activity,5,84
User_0939,amenities,business_center,5,92
User_0940,amenities,pool,2,109
User_0940,dining,buffet,5,73
User_0940,dining,buffet,5,108
User_0940,dining,buffet,3,42
User_0940,amenities,gym,4,69
User_0940,amenities,gym,1,142
User_0940,activities,yoga,4,177
User_0941,dining,main_restaurant,2,85
User_0941,amenities,pool,2,122
User_0941,activities,city_tour,2,167
User_0941,activities,golf,2,118
User_0941,dining,buffet,4,90
User_0941,activities,beach_activity,2,153
User_0941,dining,buffet,4,121
User_0941,activities,golf,2,178
User_0941,amenities,business_center,2,86
User_0941,amenities,spa,4,157
User_0942,dining,main_restaurant,2,91
User_0942,dining,main_restaurant,5,74
User_0942,activities,city_tour,1,115
User_0942,dining,room_service,5,68
User_0942,activities,golf,5,55
User_0942,amenities,business_center,5,147
User_0942,activities,yoga,5,44
User_0943,amenities,pool,4,95
User_0943,dining,bar,5,91
User_0943,activities,city_tour,2,131
User_0943,activities,beach_activity,1,125
User_0943,dining,main_restaurant,2,128
User_0943,dining,cafe,1,104
User_0943,activities,yoga,2,102
User_0943,amenities,pool,2,153
User_0943,amenities,business_center,1,37
User_0943,dining,room_service,5,126
User_0943,amenities,gym,2,33
User_0943,dining,room_service,2,132
User_0943,dining,cafe,5,89
User_0943,activities,beach_activity,5,137
User_0943,activities,cooking_class,3,102
User_0944,activities,yoga,4,81
User_0944,amenities,business_center,2,30
User_0944,dining,buffet,2,138
User_0944,dining,cafe,4,106
User_0944,dining,room_service,5,145
User_0944,dining,room_service,1,109
User_0945,dining,buffet,4,48
User_0945,amenities,spa,1,56
User_0945,amenities,pool,1,94
User_0945,activities,city_tour,4,53
User_0945,amenities,tennis_court,4,68
User_0945,activities,yoga,5,166
User_0945,dining,bar,1,34
User_0945,activities,cooking_class,4,128
User_0945,amenities,business_center,3,142
User_0946,activities,beach_activity,3,60
User_0946,dining,buffet,2,176
User_0946,amenities,tennis_court,1,165
User_0946,dining,buffet,4,124
User_0946,dining,main_restaurant,4,46
User_0946,amenities,tennis_court,3,142
User_0946,amenities,pool,4,133
User_0946,dining,main_restaurant,2,57
User_0946,amenities,pool,4,70
User_0946,dining,main_restaurant,4,106
User_0946,activities,golf,2,31
User_0947,activities,city_tour,2,113
User_0947,amenities,spa,2,120
User_0947,activities,golf,5,34
User_0947,activities,cooking_class,1,35
User_0947,dining,bar,3,99
User_0947,activities,beach_activity,1,79
User_0947,dining,room_service,1,143
User_0947,activities,golf,5,74
User_0947,activities,yoga,5,133
User_0947,dining,bar,3,98
User_0947,amenities,business_center,1,128
User_0947,amenities,pool,2,123
User_0947,activities,yoga,3,74
User_0948,amenities,gym,4,62
User_0948,amenities,pool,4,61
User_0948,activities,yoga,1,63
User_0948,amenities,tennis_court,1,40
User_0948,activities,beach_activity,5,133
User_0948,dining,room_service,3,110
User_0948,activities,yoga,5,126
User_0948,activities,cooking_class,1,162
User_0948,amenities,business_center,4,43
User_0948,amenities,pool,5,39
User_0948,activities,yoga,4,97
User_0948,activities,beach_activity,5,146
User_0948,activities,yoga,3,48
User_0948,dining,bar,2,152
User_0949,dining,bar,5,102
User_0949,activities,yoga,2,48
User_0949,amenities,tennis_court,3,43
User_0949,dining,buffet,2,179
User_0949,dining,cafe,5,166
User_0949,dining,bar,4,124
User_0949,activities,yoga,4,144
User_0949,activities,beach_activity,5,137
User_0949,activities,golf,4,166
User_0949,activities,yoga,4,128
User_0949,activities,city_tour,4,51
